"rep","node","model1","model2","identity","blens","system"
52,5,"best","ER",97.2527472527473,0.2,"RBD"
52,6,"best","ER",96.7032967032967,0.2,"RBD"
52,5,"poisson","ER",96.1538461538462,0.2,"RBD"
52,6,"poisson","ER",96.1538461538462,0.2,"RBD"
53,5,"best","poisson",99.4505494505495,0.2,"RBD"
53,6,"best","poisson",97.2527472527473,0.2,"RBD"
53,5,"best","ER",95.6043956043956,0.2,"RBD"
53,6,"best","ER",96.7032967032967,0.2,"RBD"
53,5,"poisson","ER",96.1538461538462,0.2,"RBD"
53,6,"poisson","ER",94.5054945054945,0.2,"RBD"
54,5,"best","poisson",98.3516483516484,0.2,"RBD"
54,6,"best","poisson",96.7032967032967,0.2,"RBD"
54,5,"best","ER",97.2527472527473,0.2,"RBD"
54,6,"best","ER",100,0.2,"RBD"
54,5,"poisson","ER",96.1538461538462,0.2,"RBD"
54,6,"poisson","ER",96.7032967032967,0.2,"RBD"
55,5,"best","poisson",97.2527472527473,0.2,"RBD"
55,6,"best","poisson",97.2527472527473,0.2,"RBD"
55,5,"best","ER",96.7032967032967,0.2,"RBD"
55,6,"best","ER",95.6043956043956,0.2,"RBD"
55,5,"poisson","ER",96.7032967032967,0.2,"RBD"
55,6,"poisson","ER",97.2527472527473,0.2,"RBD"
56,5,"best","poisson",95.6043956043956,0.2,"RBD"
56,6,"best","poisson",96.7032967032967,0.2,"RBD"
56,5,"best","ER",96.1538461538462,0.2,"RBD"
56,6,"best","ER",97.2527472527473,0.2,"RBD"
56,5,"poisson","ER",93.4065934065934,0.2,"RBD"
56,6,"poisson","ER",93.956043956044,0.2,"RBD"
57,5,"best","poisson",96.1538461538462,0.2,"RBD"
57,6,"best","poisson",95.6043956043956,0.2,"RBD"
57,5,"best","ER",97.8021978021978,0.2,"RBD"
57,6,"best","ER",96.7032967032967,0.2,"RBD"
57,5,"poisson","ER",94.5054945054945,0.2,"RBD"
57,6,"poisson","ER",92.3076923076923,0.2,"RBD"
58,5,"best","poisson",96.7032967032967,0.2,"RBD"
58,6,"best","poisson",97.8021978021978,0.2,"RBD"
58,5,"best","ER",97.2527472527473,0.2,"RBD"
58,6,"best","ER",97.8021978021978,0.2,"RBD"
58,5,"poisson","ER",96.7032967032967,0.2,"RBD"
58,6,"poisson","ER",97.2527472527473,0.2,"RBD"
59,5,"best","poisson",95.6043956043956,0.2,"RBD"
59,6,"best","poisson",97.2527472527473,0.2,"RBD"
59,5,"best","ER",96.7032967032967,0.2,"RBD"
59,6,"best","ER",97.2527472527473,0.2,"RBD"
59,5,"poisson","ER",95.0549450549451,0.2,"RBD"
59,6,"poisson","ER",95.6043956043956,0.2,"RBD"
60,5,"best","poisson",97.2527472527473,0.2,"RBD"
60,6,"best","poisson",97.2527472527473,0.2,"RBD"
60,5,"best","ER",98.3516483516484,0.2,"RBD"
60,6,"best","ER",98.3516483516484,0.2,"RBD"
60,5,"poisson","ER",96.1538461538462,0.2,"RBD"
60,6,"poisson","ER",96.7032967032967,0.2,"RBD"
61,5,"best","poisson",96.7032967032967,0.2,"RBD"
61,6,"best","poisson",97.2527472527473,0.2,"RBD"
61,5,"best","ER",95.0549450549451,0.2,"RBD"
61,6,"best","ER",96.7032967032967,0.2,"RBD"
61,5,"poisson","ER",95.0549450549451,0.2,"RBD"
61,6,"poisson","ER",96.1538461538462,0.2,"RBD"
62,5,"best","poisson",92.3076923076923,0.2,"RBD"
62,6,"best","poisson",95.0549450549451,0.2,"RBD"
